file{ path = "sprites/darkness/entities", author = "DragonDePlatino; Siltocyn; Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/cave_darkness.png", author = "DragonDePlatino; Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/entry.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/hole.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/inner_corner_down_left.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/inner_corner_down_right.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/inner_corner_up_left.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/inner_corner_up_right.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/outer_corner_down_left.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/outer_corner_down_right.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/outer_corner_up_left.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/outer_corner_up_right.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/rock.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/stairs.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/wall_down.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/wall_left.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/wall_right.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/cave/wall_up.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/chest.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/chest_collectible.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/torch.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/entities/zoria_darkness.png", author = "DragonDePlatino; Siltocyn; Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/hero", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/hero/rachel-darkness.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/hero/rachel_walk-darkness.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/darkness/hero/tunic1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities", author = "Alex Gleason; DragonDePlatino; Max Mraz", license = "CC-BY-SA-4.0; CC-BY-4.0; CC0" }
file{ path = "sprites/entities/barrel1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/barrel2.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/beach_ball.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/beach_ball.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/big_chest.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/block", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/block.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/block/any.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/block/down.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/block/horizontal.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/block/left.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/block/right.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/block/up.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/block/vertical.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/bush.png", author = "Max Mraz", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/bush_dandelion.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/bush_flowers_blue.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/bush_flowers_orange.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/bush_flowers_pink.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/bush_flowers_white.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/bush_kingscrown.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/bush_violet.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cattail.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/cave.png", author = "DragonDePlatino", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/entry.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/hole.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/inner_corner_down_left.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/inner_corner_down_right.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/inner_corner_up_left.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/inner_corner_up_right.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/outer_corner_down_left.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/outer_corner_down_right.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/outer_corner_up_left.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/outer_corner_up_right.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/rock.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/stairs.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/wall_down.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/wall_left.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/wall_right.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/cave/wall_up.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/chest.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/chest_collectible.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/collectibles.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/conveyor_belt.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/crystal.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/crystal_block.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/door", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/door/gate_north.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/door/gate_south.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/door/gold_north.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/door/gold_south.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/door/lock_north.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/door/lock_south.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/dug_ground.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/dug_ground.png", author = "DragonDePlatino; Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/dungeon_bats.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/dungeon_bats.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/entities_destroy.png", author = "Siltocyn", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/explosion.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/explosion.png", author = "Siltocyn", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/flag.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/flag.png", author = "Siltocyn", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/flower.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/gear.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/gear_orange.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/gear_pedestal.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/gear_pedestal_orange.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/gravestone.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/items.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/items.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/keyhole_block.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/machinery.png", author = "Siltocyn", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/masks", author = "Alex Gleason; Siltocyn", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/masks/lion.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/masks/masks.png", author = "Siltocyn", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/masks/sheep.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/maze_tile.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/mirror.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/orange_peel.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/orange_peel.png", author = "Max Mraz", license = "CC0" }
file{ path = "sprites/entities/outside_door.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/pilea.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/pipe.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/plant.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/plant2.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/rafflesia-large.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/rafflesia-small.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/rafflesia.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/rock.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/shadow.dat", author = "Alex Gleason", license = "CC0" }
file{ path = "sprites/entities/shadow.png", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/sign.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/spotlight.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/spotlight.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/star.dat", author = "Alex Gleason", license = "CC0" }
file{ path = "sprites/entities/statue.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/switch.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/field_1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/field_2.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/field_3.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/field_4.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/field_5.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/field_6.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/field_7.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/field_8.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/field_9.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/horizontal_1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/horizontal_2.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/horizontal_3.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/single.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/vertical_1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/vertical_2.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass/vertical_3.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/field_1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/field_2.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/field_3.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/field_4.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/field_5.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/field_6.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/field_7.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/field_8.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/field_9.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/horizontal_1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/horizontal_2.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/horizontal_3.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/single.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/vertical_1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/vertical_2.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/tall_grass_swamp/vertical_3.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/torch.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/torch.png", author = "DragonDePlatino; Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/trash1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/trash2.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/trash3.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/trash4.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/trash5.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/trash6.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/trash_treasure_oil.png", author = "Siltocyn", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/vase.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/vase_plant.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/vase_red.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/voadi.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/wood_log.dat", author = "Alex Gleason", license = "CC0" }
file{ path = "sprites/entities/wood_log.png", author = "DragonDePlatino; Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/wood_log_splash.png", author = "Siltocyn; DragonDePlatino", license = "CC-BY-SA-4.0" }
file{ path = "sprites/entities/zoria.png", author = "DragonDePlatino", license = "CC-BY-4.0" }
file{ path = "sprites/hero", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hero/bed.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hero/ground1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hero/ground2.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hero/rachel-bed.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hero/rachel.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hero/rachel_walk.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hero/sword.sword1.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hero/sword1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hero/sword_stars1.dat", author = "Alex Gleason", license = "CC0" }
file{ path = "sprites/hero/trail.dat", author = "Alex Gleason", license = "CC0" }
file{ path = "sprites/hero/tunic1-climbing.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hero/tunic1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hud", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hud/dialog_box.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hud/dialog_box_message_end.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/hud/hud.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus", author = "Alex Gleason; Maxs", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/button_red_left.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/button_red_middle.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/button_red_right.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/confetti_big.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/confetti_small.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/cursor.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/decorations.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/dialog_bg.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/dialog_photo_frame.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/dialog_photos.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/dialog_photos.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/end.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/equip_frame.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/exclamation_bubble.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/exclamation_bubble.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/id_card", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/id_card.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/id_card/card.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/id_card/logo.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/beach_foam.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/boat.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/box.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/cloud_large.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/cloud_small.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/dot.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/envelope.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/island_bg.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/letter.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/little_boat.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/ocean_shine.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/ok.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/ok_bubble.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/rachel_arm.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/rachel_eyes.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/rachel_large.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/intro/thought_bubble.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/item_star.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/menu_bg.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/menus.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/boat1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/cloud_big.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/cloud_left.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/cloud_right.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/cloud_small.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/island.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/ocean1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/ocean2.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/ocean_shine.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/rachel.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/shore.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/stars.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/sun1.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/sun2.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/outro/sun3.dat", author = "Daniel Molina", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/pointer.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/press_start.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/solarus_logo.dat", author = "Maxs; Alex Gleason; fontenddev.com", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/solarus_logo.png", author = "Maxs; Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/spotlight.dat", author = "Alex Gleason", license = "CC0" }
file{ path = "sprites/menus/spotlight.png", author = "Alex Gleason", license = "CC0" }
file{ path = "sprites/menus/spotlight_black.dat", author = "Alex Gleason", license = "CC0" }
file{ path = "sprites/menus/spotlight_black.png", author = "Alex Gleason", license = "CC0" }
file{ path = "sprites/menus/stuff_bg.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/thinking.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/title.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/title_text.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/menus/tool_select_bg.dat", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
file{ path = "sprites/npc", author = "Alex Gleason; Nathan Manske", license = "CC-BY-SA-4.0" }
file{ path = "sprites/npc/angry_toast.dat", author = "Nathan Manske", license = "CC-BY-SA-4.0" }
file{ path = "sprites/npc/angry_toast.png", author = "Nathan Manske", license = "CC-BY-SA-4.0" }
file{ path = "sprites/npc/billie.png", author = "Alex Gleason", license = "CC-BY-SA-4.0" }
